Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	type	set
exon.HIPPO	GO:0098802	plasma membrane receptor complex	32/1150	162/14993	5.73124136129611e-07	2.8083082670351e-05	2.37293501976471e-05	ACVR1C/ACVR1/CHRNA1/ITGA4/RAMP1/ITGB5/NPNT/GRIA2/GRIA1/GRM1/TRIP6/PTK2B/SDCBP/SCRIB/ITGA8/CNIH2/DLG2/HTR3A/GRIK4/ITGA7/TRAF3/SHISA6/SKAP1/ITGB4/GRIK5/CPT1C/SHANK1/CACNG8/SHISA7/ABHD12/CD40/MYH9	32	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0045211	postsynaptic membrane	40/1150	234/14993	1.26155280335252e-06	5.70610037208676e-05	4.82148115937156e-05	LRRC7/ARF1/LRRTM1/TANC1/CHRNA1/CLSTN2/PDLIM5/GRIA2/PDLIM4/SYNPO/GRIA1/TENM2/RGS14/EPHA7/UTRN/GRM1/SCRIB/NSMF/ABI1/CNIH2/DLG2/HTR3A/GRIK4/ANKS1B/KCTD12/GABRA5/HOMER2/ARRB2/MINK1/SHISA6/DLGAP1/HOMER3/GRIK5/SHANK1/CACNG8/SHISA7/COMT/BCR/DMD/GABRQ	40	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0097060	synaptic membrane	47/1150	304/14993	2.91201646318192e-06	0.0001164480989908	9.83950997559212e-05	LRRC7/ARF1/LRRTM1/TANC1/CHRNA1/CLSTN2/PDLIM5/GRIA2/CPE/PDLIM4/SYNPO/GRIA1/TENM2/RGS14/EPHA7/UTRN/GRM1/SCRIB/NSMF/ITGA8/ABI1/CNIH2/DLG2/HTR3A/GRIK4/ERC1/ANKS1B/HIP1R/KCTD12/GABRA5/HOMER2/ARRB2/MINK1/SHISA6/BAIAP2/DLGAP1/HOMER3/GRIK5/SHANK1/PRKCG/CACNG8/SHISA7/COMT/BCR/DMD/SRPX2/GABRQ	47	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0098878	neurotransmitter receptor complex	15/1150	50/14993	2.97061477017347e-06	0.0001164480989908	9.83950997559212e-05	GRIA2/GRIA1/PTK2B/SCRIB/CNIH2/DLG2/HTR3A/GRIK4/SHISA6/GRIK5/CPT1C/SHANK1/CACNG8/SHISA7/ABHD12	15	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0031012	extracellular matrix	56/1150	396/14993	5.77655981528775e-06	0.000212288573211825	0.000179377383737883	WNT4/COL24A1/THBS3/BCAN/LRRN2/FN1/COL6A3/LMCD1/LAMB2/WNT5A/ADAMTS9/ABI3BP/CCDC80/NPNT/SFRP2/ADAMTS16/SPARC/SLIT3/COL21A1/DST/COL9A1/LAMA4/AEBP1/RARRES2/SBSPON/SDC2/MATN2/NOV/ADAMTSL1/COL27A1/TNC/SLIT1/CD151/SPON1/EFEMP2/COL4A1/COL4A2/COCH/TGFB3/THSD4/PKM/ADAMTSL3/NTN1/TIMP2/LGALS3BP/LAMA1/CCBE1/CALR/LTBP4/APOE/BMP7/COL18A1/FBLN1/ANOS1/TIMP1/GPC4	56	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0008328	ionotropic glutamate receptor complex	14/1150	48/14993	9.13193910503072e-06	0.000315857658456357	0.000266890108828143	GRIA2/GRIA1/PTK2B/SCRIB/CNIH2/DLG2/GRIK4/SHISA6/GRIK5/CPT1C/SHANK1/CACNG8/SHISA7/ABHD12	14	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0043197	dendritic spine	28/1150	151/14993	1.01956242969998e-05	0.000333057060368661	0.000281423080010756	HPCA/CNN3/DOCK10/GRIA2/KCNN2/PDLIM4/SYNPO/GRIA1/TENM2/RGS14/PTK2B/ITGA8/CNIH2/PPP1CA/ANKS1B/HIP1R/ARRB2/SHISA6/SEZ6/PPP1R9B/BAIAP2/ATP1A3/STRN4/SHANK1/SHISA7/ZMYND8/TIAM1/COMT	28	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0044309	neuron spine	28/1150	153/14993	1.31802988182092e-05	0.000407895563426685	0.000344659337517714	HPCA/CNN3/DOCK10/GRIA2/KCNN2/PDLIM4/SYNPO/GRIA1/TENM2/RGS14/PTK2B/ITGA8/CNIH2/PPP1CA/ANKS1B/HIP1R/ARRB2/SHISA6/SEZ6/PPP1R9B/BAIAP2/ATP1A3/STRN4/SHANK1/SHISA7/ZMYND8/TIAM1/COMT	28	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0005578	proteinaceous extracellular matrix	46/1150	315/14993	1.70433217979849e-05	0.000489973592707497	0.000414012774360792	WNT4/COL24A1/BCAN/LRRN2/FN1/COL6A3/LAMB2/WNT5A/ADAMTS9/ABI3BP/CCDC80/NPNT/ADAMTS16/SPARC/SLIT3/COL21A1/DST/COL9A1/LAMA4/SBSPON/MATN2/NOV/ADAMTSL1/COL27A1/TNC/SLIT1/CD151/SPON1/EFEMP2/COL4A1/COL4A2/COCH/THSD4/ADAMTSL3/NTN1/TIMP2/LGALS3BP/LAMA1/CCBE1/CALR/LTBP4/COL18A1/FBLN1/ANOS1/TIMP1/GPC4	46	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0098862	cluster of actin-based cell projections	23/1150	115/14993	1.74990568824106e-05	0.000489973592707497	0.000414012774360792	DAB1/RHOC/PLB1/ACTR3/FLNB/ADGRV1/EZR/GNA12/SCIN/AQP1/CD36/DOCK4/PLEC/PCDH15/ADD3/SCART1/USH1C/FOLR1/MYO7A/HOMER2/FLII/MYH14/MYH9	23	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0005903	brush border	17/1150	76/14993	4.88848666387541e-05	0.00130655916289034	0.00110400272983215	DAB1/PLB1/ACTR3/FLNB/EZR/GNA12/SCIN/AQP1/CD36/PLEC/ADD3/SCART1/USH1C/FOLR1/FLII/MYH14/MYH9	17	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0005929	cilium	63/1150	498/14993	5.41275490287338e-05	0.00138378255777806	0.00116925414835526	NPHP4/DHRS3/TEKT2/WDR78/PIFO/SPAG17/DRC1/CERKL/SPAG16/CFAP65/DAW1/MAP4/DNAH12/CFAP100/IQCG/PDE6B/ROPN1L/DNAH5/CFAP206/RSPH4A/EZR/DNAH11/SMO/DNAI1/PTGS1/CFAP157/ENKUR/ARMC4/PCDH15/CFAP70/USH1C/ROM1/EHD1/DNAJB13/MYO7A/CFAP54/TCTN1/CFAP73/WDR66/DNAH10/STOML3/PSEN1/MOK/PKM/DRC7/CNGB1/HYDIN/DYNLRB2/DNAAF1/TEKT1/DNAH2/DNAH9/DRC3/RGS9/CFAP53/CCDC151/CCDC114/SPEF1/CFAP61/TTLL9/RSPH1/DNAL4/AKAP14	63	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0098858	actin-based cell projection	29/1150	176/14993	7.05256799397112e-05	0.00172787915852293	0.00146000530401507	SYTL1/RHOC/ENAH/CTNNB1/IQGAP2/ADGRV1/TENM2/UTRN/EZR/NPTX2/DOCK4/ANGPT1/ABI1/PCDH15/USH1C/CD44/MYO7A/FGD4/RAPGEF3/SCARB1/SPATA13/SPATA13/HOMER2/PPP1R9B/BAIAP2/NF2/NPTXR/DMD/FGF13	29	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0005604	basement membrane	18/1150	89/14993	0.000120072788608297	0.00282411198806715	0.00238628868307858	FN1/LAMB2/CCDC80/NPNT/SPARC/DST/LAMA4/MATN2/TNC/CD151/EFEMP2/COL4A1/COL4A2/NTN1/LAMA1/COL18A1/FBLN1/TIMP1	18	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0030055	cell-substrate junction	51/1150	391/14993	0.000127482756272416	0.00288307156493003	0.00243610773119759	CNN3/PTPRC/ENAH/ARF1/ACTR3/ITGA4/TNS1/ARPC2/CTNNB1/FLNB/ITGB5/PALLD/DST/EZR/GNA12/ACTB/HSPB1/FZD1/TRIP6/PTK2B/SDCBP/CPNE3/YWHAZ/SNTB1/PLEC/TNC/RPL12/ITGA8/NRP1/CD151/TSPAN4/CD44/AHNAK/CORO1C/RPLP0/PXN/MAP2K1/RPLP1/RPS2/CYBA/FLII/ITGB4/ACTG1/RPS15/CALR/RPS16/RPL13A/RPS9/MYH9/DMD/ZNF185	51	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0150034	distal axon	37/1150	256/14993	0.000137094518366507	0.00298561395553726	0.00252275293056496	LRRTM1/TANC1/BOC/PALLD/TENM2/CPLX2/DBN1/SCGN/UTRN/AUTS2/NPTX2/ORAI2/PTK2B/ABI1/NRP1/PARD3/TH/MAPK8IP1/KCNA6/NTS/SLC17A8/OTX2/PSEN1/KLC1/CNGB1/ATP6V0D1/TIMP2/GRIK5/MYH14/PDYN/LAMP5/TIAM1/INPP5J/NPTXR/ELK1/FGF13/ARHGAP4	37	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0031252	cell leading edge	49/1150	377/14993	0.000186998872534923	0.00392697632323338	0.00331817548257457	HPCA/MACF1/RAB13/ENAH/ARF1/CTNNA2/PSD4/ACTR3/ARPC2/CTNNB1/PTPN13/KLHL2/PALLD/SH3RF1/IQGAP2/PDLIM4/GRIA1/WWC1/DST/EZR/PTK2B/SCRIB/DOCK8/ITGA8/ABI1/CD44/FGD4/RAPGEF3/CORO1C/PXN/HIP1R/SPATA13/SPATA13/GABRA5/CARMIL2/SHISA6/KSR1/PPP1R9B/ITGB4/BAIAP2/ARHGAP45/SHISA7/LAMP5/TIAM1/NF2/INPP5J/MYH9/GDPD2/ARHGEF6	49	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0030286	dynein complex	12/1150	48/14993	0.000204227187294727	0.00414088228032067	0.00349891950646501	WDR78/WDR63/DNAH12/DNAH5/DNAH11/DNAI1/DNAH10/DYNLRB2/DNAH2/DNAH9/CCDC114/DNAL4	12	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0030426	growth cone	25/1150	153/14993	0.000247933020663907	0.00485948720501259	0.00410611879836366	LRRTM1/BOC/PALLD/TENM2/DBN1/UTRN/AUTS2/NPTX2/ORAI2/PTK2B/ABI1/NRP1/PARD3/MAPK8IP1/OTX2/PSEN1/KLC1/TIMP2/MYH14/LAMP5/TIAM1/INPP5J/NPTXR/FGF13/ARHGAP4	25	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0005925	focal adhesion	49/1150	383/14993	0.000272613508811343	0.00517086268326031	0.00436922160132271	CNN3/PTPRC/ENAH/ARF1/ACTR3/ITGA4/TNS1/ARPC2/CTNNB1/FLNB/ITGB5/PALLD/DST/EZR/GNA12/ACTB/HSPB1/FZD1/TRIP6/PTK2B/SDCBP/CPNE3/YWHAZ/SNTB1/PLEC/TNC/RPL12/ITGA8/NRP1/CD151/TSPAN4/CD44/AHNAK/CORO1C/RPLP0/PXN/MAP2K1/RPLP1/RPS2/CYBA/FLII/ACTG1/RPS15/CALR/RPS16/RPL13A/RPS9/MYH9/ZNF185	49	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0031253	cell projection membrane	40/1150	295/14993	0.000297350417886745	0.00546381392866894	0.00461675648824157	DHRS3/SYTL1/HPCA/MACF1/PLB1/PSD4/ARPC2/CTNNB1/PDE6B/GRIA1/WWC1/UTRN/EZR/GNA12/AQP1/CD36/ARPC1A/SMO/DOCK8/ITGA8/CD44/ROM1/EHD1/FOLR1/HIP1R/SCARB1/SPATA13/SPATA13/GABRA5/CNGB1/SHISA6/KSR1/PPP1R9B/RGS9/ARHGAP45/SHISA7/LAMP5/TIAM1/NF2/DMD	40	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0005924	cell-substrate adherens junction	49/1150	386/14993	0.00032747204102698	0.00583495636738982	0.00493036055389903	CNN3/PTPRC/ENAH/ARF1/ACTR3/ITGA4/TNS1/ARPC2/CTNNB1/FLNB/ITGB5/PALLD/DST/EZR/GNA12/ACTB/HSPB1/FZD1/TRIP6/PTK2B/SDCBP/CPNE3/YWHAZ/SNTB1/PLEC/TNC/RPL12/ITGA8/NRP1/CD151/TSPAN4/CD44/AHNAK/CORO1C/RPLP0/PXN/MAP2K1/RPLP1/RPS2/CYBA/FLII/ACTG1/RPS15/CALR/RPS16/RPL13A/RPS9/MYH9/ZNF185	49	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0030027	lamellipodium	28/1150	184/14993	0.000368621936917588	0.00608149659226452	0.00513867954090378	RAB13/ENAH/CTNNA2/ACTR3/ARPC2/CTNNB1/PTPN13/KLHL2/PALLD/SH3RF1/IQGAP2/PDLIM4/PTK2B/SCRIB/DOCK8/ABI1/CD44/FGD4/RAPGEF3/CORO1C/PXN/SPATA13/SPATA13/CARMIL2/PPP1R9B/NF2/GDPD2/ARHGEF6	28	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0030427	site of polarized growth	25/1150	157/14993	0.000371946722152429	0.00608149659226452	0.00513867954090378	LRRTM1/BOC/PALLD/TENM2/DBN1/UTRN/AUTS2/NPTX2/ORAI2/PTK2B/ABI1/NRP1/PARD3/MAPK8IP1/OTX2/PSEN1/KLC1/TIMP2/MYH14/LAMP5/TIAM1/INPP5J/NPTXR/FGF13/ARHGAP4	25	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0044441	ciliary part	48/1150	378/14993	0.000372336526057011	0.00608149659226452	0.00513867954090378	NPHP4/DHRS3/WDR78/PIFO/SPAG17/DRC1/CERKL/SPAG16/MAP4/CFAP100/PDE6B/DNAH5/CFAP206/RSPH4A/EZR/DNAH11/SMO/DNAI1/PTGS1/CFAP157/ENKUR/ARMC4/PCDH15/USH1C/ROM1/EHD1/DNAJB13/MYO7A/CFAP54/TCTN1/CFAP73/WDR66/PSEN1/MOK/CNGB1/HYDIN/DYNLRB2/DNAAF1/DNAH2/DNAH9/DRC3/RGS9/CCDC151/CCDC114/SPEF1/CFAP61/RSPH1/AKAP14	48	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0044420	extracellular matrix component	20/1150	115/14993	0.000438322173887348	0.00696576860123677	0.00588586247723551	FN1/LAMB2/CCDC80/NPNT/SPARC/DST/LAMA4/MATN2/COL27A1/TNC/CD151/EFEMP2/COL4A1/COL4A2/THSD4/NTN1/LAMA1/COL18A1/FBLN1/TIMP1	20	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0032281	AMPA glutamate receptor complex	8/1150	27/14993	0.000693691137086346	0.010733957594915	0.00906986749874669	GRIA2/GRIA1/CNIH2/SHISA6/CPT1C/CACNG8/SHISA7/ABHD12	8	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0033267	axon part	43/1150	339/14993	0.000752055583270394	0.0113386841785382	0.00958084305812756	LRRTM1/TANC1/BOC/PALLD/GRIA1/TENM2/CPLX2/DBN1/SCGN/DST/UTRN/AUTS2/HSPB1/NPTX2/ORAI2/PTK2B/ABI1/NRP1/PARD3/TH/MAPK8IP1/DLG2/KCNA6/NTS/SLC17A8/OTX2/PSEN1/KLC1/CNGB1/ATP6V0D1/HAP1/TIMP2/GRIK5/MYH14/PDYN/LAMP5/CD40/TIAM1/INPP5J/NPTXR/ELK1/FGF13/ARHGAP4	43	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0015629	actin cytoskeleton	54/1150	454/14993	0.000820495261922562	0.0117990810492955	0.00996986440255546	CNN3/VANGL2/ADD2/CTNNA2/ACTR3/ARPC2/FLNB/MYH15/WDR1/PDLIM5/KLHL2/PALLD/IQGAP2/PDLIM4/SYNPO/DBN1/FILIP1/UTRN/EZR/ACTB/SCIN/WIPF3/AUTS2/ARPC1A/DAPK1/AHNAK/MYO7A/RAPGEF3/BIN2/AVIL/PAWR/CORO1C/PXN/HIP1R/MYO16/AKAP13/MYLK3/FHOD1/CARMIL2/CYBA/TAX1BP3/SPECC1/HAP1/PPP1R9B/BAIAP2/ACTG1/SIPA1L3/MYH14/TNNI3/NF2/MYH9/ARHGAP6/GDPD2/ZNF185	54	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0005858	axonemal dynein complex	6/1150	16/14993	0.000822725039151557	0.0117990810492955	0.00996986440255546	WDR78/DNAH5/DNAI1/DYNLRB2/DNAH2/CCDC114	6	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0031514	motile cilium	21/1150	130/14993	0.000876064531361157	0.0122649034390562	0.0103634701454252	TEKT2/SPAG17/SPAG16/CFAP65/CFAP100/IQCG/ROPN1L/CFAP206/RSPH4A/DNAH11/ENKUR/DNAJB13/CFAP73/WDR66/DRC7/TEKT1/DNAH2/DNAH9/SPEF1/CFAP61/RSPH1	21	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0030175	filopodium	17/1150	96/14993	0.00092931451957576	0.0127078357560592	0.0107377344734335	ENAH/IQGAP2/TENM2/UTRN/EZR/NPTX2/ABI1/FGD4/RAPGEF3/SPATA13/SPATA13/PPP1R9B/BAIAP2/NF2/NPTXR/DMD/FGF13	17	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0045177	apical part of cell	39/1150	304/14993	0.00104556541279026	0.0139725559709244	0.0118063845654786	DAB1/VANGL2/PLB1/EPCAM/ACVR1/PARD3B/FN1/KCNE4/CTNNB1/FAT4/EZR/SLC29A4/AQP1/CD36/STC1/NOTCH1/ITGA8/PARD3/USH1C/CD44/FOLR1/MYO7A/KCNA5/HIP1R/P2RX2/KL/PSEN1/VASH1/HOMER2/ATP6V0D1/CYBA/ERBB2/STXBP2/CYP4F12/SIPA1L3/JAG1/IGSF5/NF2/ADGRG2	39	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0005911	cell-cell junction	47/1150	388/14993	0.00118851719442202	0.0155299580071143	0.013122341889291	NPHP4/CNN3/RAB13/VANGL2/EPCAM/CTNNA2/VAMP5/ACTR3/PARD3B/CTNNB1/RAP2B/WDR1/KIT/PDLIM5/USP53/SYNPO/DBN1/DSP/NOV/SCRIB/AQP3/FRMD4A/PARD3/FRMPD2/ADD3/PLEKHA7/AHNAK/PPP1CA/CLMP/KCNA5/PKP2/KRT18/RAP1B/TRPC4/CDH11/FHOD1/WNK4/SKAP1/GRB2/BAIAP2/VAV1/SIPA1L3/PRKCG/TIAM1/IGSF5/MYH9/FGF13	47	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0005788	endoplasmic reticulum lumen	34/1150	257/14993	0.00125924492750341	0.016096435160261	0.0136009978439728	MXRA8/WNT4/COL24A1/F5/QSOX1/PROC/FN1/IGFBP5/COL6A3/SHISA5/LAMB2/WNT5A/WFS1/COL25A1/COL21A1/COL9A1/RNASET2/SDC2/ADAMTSL1/COL27A1/TNC/SPON1/CTSC/COL4A1/COL4A2/SLC27A2/CES3/PRKCSH/CALR/APOE/CHGB/COL18A1/SDF2L1/TIMP1	34	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0060076	excitatory synapse	8/1150	30/14993	0.00148796904781736	0.0186154425556725	0.0157294824315744	LRRTM1/GRIA2/SLC17A8/SHISA6/BAIAP2/SHANK1/SHISA7/SRPX2	8	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0042641	actomyosin	12/1150	63/14993	0.00269258696645305	0.0329841903390498	0.0278706370211807	VANGL2/FLNB/WDR1/PDLIM4/SYNPO/DBN1/PXN/FHOD1/CYBA/SIPA1L3/MYH14/MYH9	12	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0042383	sarcolemma	19/1150	124/14993	0.00281624560027087	0.0337949472032504	0.0285557018974834	SNTG2/PPP3R1/COL6A3/STAC/UTRN/EZR/AQP1/GHRHR/ADRA1A/SNTB1/PLEC/CACNB2/AHNAK/TGFB3/RYR3/CCDC78/DTNA/ATP1A3/DMD	19	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0044297	cell body	54/1150	482/14993	0.00310502663342585	0.036515113209088	0.0308541593889895	HPCA/NCDN/DAB1/CNN3/TANC1/EPHA5/PTPN13/CPE/CTNND2/KCNN2/SYNPO/GRIA1/CPLX2/EPHA7/EZR/YKT6/TAC1/NPTX2/PTK2B/NOV/NSMF/ITGA8/NRP1/PARD3/TH/MAPK8IP1/PPP1CA/KCNE3/HTR3A/SLC17A8/HIP1R/CPNE6/PSEN1/TGFB3/GABRA5/HOMER2/CYBA/SEZ6/GFAP/TIMP2/BAIAP2/ATP1A3/GRIK5/APOE/RPL28/PDYN/CD40/TIAM1/COMT/SEZ6L/NF2/NPTXR/ELK1/ACSL4	54	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0097440	apical dendrite	5/1150	15/14993	0.00412132849463744	0.0475164932322905	0.0401499907011119	YKT6/PTK2B/NSMF/SLC17A8/SEZ6	5	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0034703	cation channel complex	26/1150	197/14993	0.00458676976349989	0.0518657811718834	0.0438250066472054	CACNA1E/FKBP1B/SCN9A/GRIA2/GRIA1/PTK2B/CACNB2/KCNIP2/CNIH2/KCNE3/DLG2/HTR3A/GRIK4/KCNA6/KCNA5/TRPC4/RYR3/CACNA1H/CNGB1/SHISA6/GRIK5/CPT1C/SHANK1/CACNG8/SHISA7/ABHD12	26	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0001725	stress fiber	10/1150	51/14993	0.004784170502085	0.0520943010227033	0.0440180989665521	VANGL2/FLNB/PDLIM4/SYNPO/PXN/FHOD1/CYBA/SIPA1L3/MYH14/MYH9	10	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0097517	contractile actin filament bundle	10/1150	51/14993	0.004784170502085	0.0520943010227033	0.0440180989665521	VANGL2/FLNB/PDLIM4/SYNPO/PXN/FHOD1/CYBA/SIPA1L3/MYH14/MYH9	10	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0055038	recycling endosome membrane	12/1150	68/14993	0.00516227919609862	0.0542173008881295	0.0458119692431026	RAB13/FZD7/RAP2B/PDLIM4/GRIA1/HLA-F/HLA-A/HLA-B/EHD1/ACAP1/LAMP5/MICALL1	12	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0098552	side of membrane	43/1150	375/14993	0.00518642444586479	0.0542173008881295	0.0458119692431026	PTPRC/ADGRA3/KIT/EPHA5/GRIA2/BTNL9/BTN3A2/BTN2A2/HLA-F/HLA-A/HLA-B/SYNGAP1/CD24/EZR/GNA12/CD36/NPTX2/PTK2B/SLA/GNA14/ABCA1/GNG10/CXCL12/GFRA1/SCART1/TH/FOLR1/RASAL1/TRAF3/CARMIL2/GFAP/RGS9/GRB2/GNAL/AQP4/DTNA/RPS28/CALR/RASAL3/CD40/TIAM1/NPTXR/GPC4	43	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0008305	integrin complex	7/1150	29/14993	0.005347965053591	0.0542173008881295	0.0458119692431026	ITGA4/ITGB5/NPNT/ITGA8/ITGA7/ITGB4/MYH9	7	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0098636	protein complex involved in cell adhesion	7/1150	29/14993	0.005347965053591	0.0542173008881295	0.0458119692431026	ITGA4/ITGB5/NPNT/ITGA8/ITGA7/ITGB4/MYH9	7	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0034702	ion channel complex	32/1150	261/14993	0.0056271675156648	0.056080923715439	0.0473866738161246	LRRC8D/CACNA1E/FKBP1B/SCN9A/CHRNA1/GRIA2/GRIA1/PTK2B/SCRIB/CACNB2/KCNIP2/CNIH2/KCNE3/DLG2/HTR3A/GRIK4/KCNA6/KCNA5/TRPC4/GABRA5/RYR3/CACNA1H/CNGB1/SHISA6/GRIK5/CPT1C/SHANK1/CACNG8/SHISA7/ABHD12/CLIC6/GABRQ	32	CC	DLPFC and HIPPO adult differences
exon.HIPPO	GO:0043025	neuronal cell body	47/1150	421/14993	0.00592934819209594	0.0581076122825402	0.0490991639766541	HPCA/NCDN/DAB1/CNN3/TANC1/EPHA5/CPE/CTNND2/KCNN2/SYNPO/GRIA1/CPLX2/EPHA7/YKT6/TAC1/NPTX2/PTK2B/NOV/NSMF/ITGA8/NRP1/PARD3/TH/PPP1CA/KCNE3/HTR3A/SLC17A8/HIP1R/CPNE6/PSEN1/TGFB3/GABRA5/HOMER2/CYBA/SEZ6/TIMP2/BAIAP2/ATP1A3/GRIK5/APOE/PDYN/CD40/TIAM1/SEZ6L/NPTXR/ELK1/ACSL4	47	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0098794	postsynapse	81/880	436/14993	6.57509138921302e-21	3.80040282296512e-18	3.12835927149925e-18	KCNAB2/EPB41/DNAJC6/PDE4B/ATP1A1/DNM3/ACTN2/CHRM3/CLSTN1/GRIK3/ARHGEF2/KCNH1/ANK3/CAMK2G/KCNMA1/CPEB3/CTNND1/STX3/GRIA4/HTR3B/APBB1/MTMR2/HSPA8/ARHGAP32/IGSF9B/LRRK2/GRASP/CABP1/FAIM2/KCNC2/ATP2B1/ANKS1B/DCLK1/GPHN/APBA2/VPS35/CBLN1/NR1D1/DLGAP1/EPB41L3/GSK3A/ACTR2/CTNNA2/RAB3GAP1/RTN4/ALS2/PLCB4/SYNDIG1/CACNG2/ITPR1/NECTIN3/GAP43/KALRN/ATP2B2/MAP4/DLG1/SEPT11/ANK2/GLRB/GABRA4/GABRA1/HOMER1/MEF2C/SLC29A1/ADGRB3/LAMA2/PRKAR2B/STX1A/MAGI2/CADPS2/LRRC4/DGKI/DMTN/ANK1/ASAP1/NTRK2/STXBP1/DNM1/GRIN1/GABBR2/FMR1	81	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0099572	postsynaptic specialization	45/880	228/14993	4.42147538151717e-13	1.21499712115847e-10	1.00014332319e-10	KCNAB2/EPB41/DNAJC6/PDE4B/ATP1A1/DNM3/CLSTN1/GRIK3/ARHGEF2/KCNH1/CAMK2G/CPEB3/GRIA4/MTMR2/ARHGAP32/IGSF9B/CABP1/ANKS1B/DCLK1/GPHN/VPS35/DLGAP1/EPB41L3/ACTR2/CTNNA2/RTN4/ALS2/PLCB4/SYNDIG1/CACNG2/ITPR1/GAP43/KALRN/ATP2B2/MAP4/DLG1/HOMER1/STX1A/MAGI2/DGKI/DMTN/NTRK2/DNM1/GRIN1/FMR1	45	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0097060	synaptic membrane	53/880	304/14993	6.72877075647263e-13	1.21499712115847e-10	1.00014332319e-10	DNM3/CHRM3/CLSTN1/GRIK3/RIMS3/KCNA2/KCNH1/ANK3/KCNMA1/CPEB3/STX3/GRIA4/HTR3B/APBB1/SYT7/MTMR2/ARHGAP32/IGSF9B/GRASP/SYT1/CABP1/FAIM2/KCNC2/ATP2B1/ANKS1B/GPHN/PRRT2/CBLN1/DLGAP1/NRXN1/SYNDIG1/CACNG2/NECTIN3/ATP2B2/DLG1/ANK2/GLRB/GABRA4/GABRA1/HOMER1/STX1A/CADPS2/LRRC4/DGKI/RIMS2/ANK1/UNC13B/NTRK2/STXBP1/DNM1/GRIN1/GABBR2/FMR1	53	CC	DLPFC and HIPPO adult differences
